event_id,discussion_id
e_00978,d_parent_b1d81b1904da
e_00094,d_parent_111fe3d37f05
e_00005,d_parent_6497daf5b519
e_00005,d_parent_5a5aa07a814e
e_00979,d_parent_515cde88694f
e_00005,d_parent_98c3ee17250d
e_00103,d_parent_3f80bec56813
e_00980,d_parent_6496d064d666
e_00981,d_parent_13bea30b1657
e_00982,d_parent_7bb0b228ba3a
e_00103,d_parent_2ddf4f2882f3
e_00044,d_parent_9891c2afbe67
e_00094,d_parent_6538961cb388
e_00983,d_parent_cf8b83ccc206
e_00984,d_parent_fce7b6c24244
e_00986,d_parent_b70b5c10df7b
e_00005,d_parent_729c2481f9da
e_00987,d_parent_fcec1b7cf4fe
e_00146,d_parent_b491c7e79e12
e_00988,d_parent_b719b7b39c63
e_00989,d_parent_8166a7bff379
e_00990,d_parent_54ac7e087d28
e_00103,d_parent_3487995de418
e_00005,d_parent_102e434ac862
e_00094,d_parent_0ac837848f9d
e_00991,d_parent_e958aa88438a
e_00005,d_parent_10d42b3db8cc
e_00992,d_parent_d09ad11dfde5
e_00072,d_parent_a7b84b966193
e_00045,d_parent_37da43dc7a4e
e_00103,d_parent_0fc5fb762c66
e_00005,d_parent_970efc1f0689
e_00103,d_parent_46772fd88686
e_00146,d_parent_f3df4a23d916
e_00994,d_parent_085725ab660a
e_00103,d_parent_438f05e76f7a
e_00146,d_parent_cbb2270552fb
e_00094,d_parent_30ceccf3d122
e_00005,d_parent_525f3bf63c07
e_00103,d_parent_74091f014f1b
e_00995,d_parent_6347d331b5c4
e_00103,d_parent_ab4f0da56a11
e_00005,d_parent_b962f5088a04
e_00005,d_parent_be78f55667e2
e_00094,d_parent_10c8d0f7e64a
e_00005,d_parent_64f02a252a3a
e_00045,d_parent_90b8ac5a7ce2
e_00126,d_parent_a55fa5c2077c
e_00996,d_parent_35842a4bfb68
e_00997,d_parent_0639cddf8ec9
e_00094,d_parent_b4b0b16c3ae6
e_00005,d_parent_6f465581a0e8
e_00073,d_parent_06387b424517
e_00103,d_parent_2517d28ad151
e_00005,d_parent_e17629b9c152
e_00005,d_parent_d280819ffec2
e_00103,d_parent_8c59dfdac36d
e_00073,d_parent_edfefbb54c53
e_00005,d_parent_463ccf00917a
e_00103,d_parent_20922f700601
e_00998,d_parent_25bec5295a5a
e_00999,d_parent_c779fd6ba764
e_00132,d_time_c_0d8aa19e2d7c_00001
e_00001,d_time_c_0d8aa19e2d7c_00002
e_00012,d_time_c_0d8aa19e2d7c_00003
e_00135,d_time_c_0d8aa19e2d7c_00004
e_00079,d_time_c_0d8aa19e2d7c_00005
e_01000,d_time_c_0d8aa19e2d7c_00006
e_00096,d_time_c_0d8aa19e2d7c_00007
e_00003,d_time_c_0d8aa19e2d7c_00008
e_00096,d_time_c_0d8aa19e2d7c_00009
e_01001,d_time_c_0d8aa19e2d7c_00010
e_00143,d_time_c_0d8aa19e2d7c_00011
e_01435,d_time_c_0d8aa19e2d7c_00012
e_00004,d_time_c_0d8aa19e2d7c_00013
e_00099,d_time_c_0d8aa19e2d7c_00014
e_01002,d_time_c_0d8aa19e2d7c_00015
e_00144,d_time_c_0d8aa19e2d7c_00016
e_00099,d_time_c_0d8aa19e2d7c_00017
e_00030,d_time_c_0d8aa19e2d7c_00018
e_00102,d_time_c_0d8aa19e2d7c_00019
e_00103,d_time_c_0d8aa19e2d7c_00020
e_00093,d_time_c_0d8aa19e2d7c_00021
e_00146,d_time_c_0d8aa19e2d7c_00022
e_00146,d_time_c_0d8aa19e2d7c_00023
e_01003,d_time_c_1537c1c06a2a_00001
e_00001,d_time_c_1537c1c06a2a_00002
e_00133,d_time_c_1537c1c06a2a_00003
e_00096,d_time_c_1537c1c06a2a_00004
e_01004,d_time_c_1537c1c06a2a_00005
e_01005,d_time_c_1537c1c06a2a_00006
e_00004,d_time_c_1537c1c06a2a_00007
e_00005,d_time_c_1537c1c06a2a_00008
e_00000,d_time_c_1ce7be1353a5_00001
e_00000,d_time_c_1ce7be1353a5_00002
e_00096,d_time_c_1ce7be1353a5_00003
e_00096,d_time_c_1ce7be1353a5_00004
e_01006,d_time_c_1ce7be1353a5_00005
e_00132,d_time_c_1ce7be1353a5_00006
e_00096,d_time_c_1ce7be1353a5_00007
e_00001,d_time_c_1ce7be1353a5_00008
e_00096,d_time_c_1ce7be1353a5_00009
e_00075,d_time_c_1ce7be1353a5_00010
e_00001,d_time_c_1ce7be1353a5_00011
e_00132,d_time_c_1ce7be1353a5_00012
e_00132,d_time_c_1ce7be1353a5_00013
e_00075,d_time_c_1ce7be1353a5_00014
e_01007,d_time_c_1ce7be1353a5_00015
e_00096,d_time_c_1ce7be1353a5_00016
e_00012,d_time_c_1ce7be1353a5_00017
e_00262,d_time_c_1ce7be1353a5_00018
e_00096,d_time_c_1ce7be1353a5_00019
e_00096,d_time_c_1ce7be1353a5_00020
e_00096,d_time_c_1ce7be1353a5_00021
e_00012,d_time_c_1ce7be1353a5_00022
e_01008,d_time_c_1ce7be1353a5_00023
e_00096,d_time_c_1ce7be1353a5_00024
e_00003,d_time_c_1ce7be1353a5_00025
e_00742,d_time_c_1ce7be1353a5_00026
e_00078,d_time_c_1ce7be1353a5_00027
e_00096,d_time_c_1ce7be1353a5_00028
e_00096,d_time_c_1ce7be1353a5_00029
e_00096,d_time_c_1ce7be1353a5_00030
e_00003,d_time_c_1ce7be1353a5_00031
e_00096,d_time_c_1ce7be1353a5_00032
e_00135,d_time_c_1ce7be1353a5_00033
e_01009,d_time_c_1ce7be1353a5_00034
e_00096,d_time_c_1ce7be1353a5_00035
e_00003,d_time_c_1ce7be1353a5_00036
e_00138,d_time_c_1ce7be1353a5_00037
e_00096,d_time_c_1ce7be1353a5_00038
e_00096,d_time_c_1ce7be1353a5_00039
e_00096,d_time_c_1ce7be1353a5_00040
e_01010,d_time_c_1ce7be1353a5_00041
e_01011,d_time_c_1ce7be1353a5_00042
e_00096,d_time_c_1ce7be1353a5_00043
e_00003,d_time_c_1ce7be1353a5_00044
e_00097,d_time_c_1ce7be1353a5_00045
e_00004,d_time_c_1ce7be1353a5_00046
e_00097,d_time_c_1ce7be1353a5_00047
e_00086,d_time_c_1ce7be1353a5_00048
e_00097,d_time_c_1ce7be1353a5_00049
e_00097,d_time_c_1ce7be1353a5_00050
e_00004,d_time_c_1ce7be1353a5_00051
e_00086,d_time_c_1ce7be1353a5_00052
e_00097,d_time_c_1ce7be1353a5_00053
e_01012,d_time_c_1ce7be1353a5_00054
e_01013,d_time_c_1ce7be1353a5_00055
e_00097,d_time_c_1ce7be1353a5_00056
e_00055,d_time_c_1ce7be1353a5_00057
e_00097,d_time_c_1ce7be1353a5_00058
e_00023,d_time_c_1ce7be1353a5_00059
e_00004,d_time_c_1ce7be1353a5_00060
e_00097,d_time_c_1ce7be1353a5_00061
e_00004,d_time_c_1ce7be1353a5_00062
e_00099,d_time_c_1ce7be1353a5_00063
e_01014,d_time_c_1ce7be1353a5_00064
e_00099,d_time_c_1ce7be1353a5_00065
e_00143,d_time_c_1ce7be1353a5_00066
e_01015,d_time_c_1ce7be1353a5_00067
e_01016,d_time_c_1ce7be1353a5_00068
e_00089,d_time_c_1ce7be1353a5_00069
e_00099,d_time_c_1ce7be1353a5_00070
e_00099,d_time_c_1ce7be1353a5_00071
e_01017,d_time_c_1ce7be1353a5_00072
e_00099,d_time_c_1ce7be1353a5_00073
e_00144,d_time_c_1ce7be1353a5_00074
e_00099,d_time_c_1ce7be1353a5_00075
e_00091,d_time_c_1ce7be1353a5_00076
e_00145,d_time_c_1ce7be1353a5_00077
e_00031,d_time_c_1ce7be1353a5_00078
e_00102,d_time_c_1ce7be1353a5_00079
e_00102,d_time_c_1ce7be1353a5_00080
e_00102,d_time_c_1ce7be1353a5_00081
e_01018,d_time_c_1ce7be1353a5_00082
e_00033,d_time_c_1ce7be1353a5_00083
e_00004,d_time_c_1ce7be1353a5_00084
e_01019,d_time_c_1ce7be1353a5_00085
e_00102,d_time_c_1ce7be1353a5_00086
e_00004,d_time_c_1ce7be1353a5_00087
e_00846,d_time_c_1ce7be1353a5_00088
e_00102,d_time_c_1ce7be1353a5_00089
e_01020,d_time_c_1ce7be1353a5_00090
e_01021,d_time_c_1ce7be1353a5_00091
e_01436,d_time_c_1ce7be1353a5_00092
e_00038,d_time_c_1ce7be1353a5_00093
e_00005,d_time_c_1ce7be1353a5_00094
e_00103,d_time_c_1ce7be1353a5_00095
e_00005,d_time_c_1ce7be1353a5_00096
e_00146,d_time_c_1ce7be1353a5_00097
e_00146,d_time_c_1ce7be1353a5_00098
e_00103,d_time_c_1ce7be1353a5_00099
e_00103,d_time_c_1ce7be1353a5_00100
e_00146,d_time_c_1ce7be1353a5_00101
e_01022,d_time_c_1ce7be1353a5_00102
e_01023,d_time_c_1ce7be1353a5_00103
e_00103,d_time_c_1ce7be1353a5_00104
e_00047,d_time_c_1d85b36eeb4b_00001
e_00106,d_time_c_1d85b36eeb4b_00002
e_00010,d_time_c_1d85b36eeb4b_00003
e_00096,d_time_c_1d85b36eeb4b_00004
e_00096,d_time_c_1d85b36eeb4b_00005
e_00001,d_time_c_1d85b36eeb4b_00006
e_01437,d_time_c_1d85b36eeb4b_00007
e_00096,d_time_c_1d85b36eeb4b_00008
e_00096,d_time_c_1d85b36eeb4b_00009
e_01024,d_time_c_1d85b36eeb4b_00010
e_00096,d_time_c_1d85b36eeb4b_00011
e_00012,d_time_c_1d85b36eeb4b_00012
e_00003,d_time_c_1d85b36eeb4b_00013
e_01025,d_time_c_1d85b36eeb4b_00014
e_00096,d_time_c_1d85b36eeb4b_00015
e_00136,d_time_c_1d85b36eeb4b_00016
e_00096,d_time_c_1d85b36eeb4b_00017
e_00141,d_time_c_1d85b36eeb4b_00018
e_00096,d_time_c_1d85b36eeb4b_00019
e_00004,d_time_c_1d85b36eeb4b_00020
e_00143,d_time_c_1d85b36eeb4b_00021
e_01026,d_time_c_1d85b36eeb4b_00022
e_00004,d_time_c_1d85b36eeb4b_00023
e_00022,d_time_c_1d85b36eeb4b_00024
e_00097,d_time_c_1d85b36eeb4b_00025
e_01027,d_time_c_1d85b36eeb4b_00026
e_00143,d_time_c_1d85b36eeb4b_00027
e_00099,d_time_c_1d85b36eeb4b_00028
e_00143,d_time_c_1d85b36eeb4b_00029
e_00089,d_time_c_1d85b36eeb4b_00030
e_00099,d_time_c_1d85b36eeb4b_00031
e_00099,d_time_c_1d85b36eeb4b_00032
e_00004,d_time_c_1d85b36eeb4b_00033
e_00004,d_time_c_1d85b36eeb4b_00034
e_00004,d_time_c_1d85b36eeb4b_00035
e_01028,d_time_c_1d85b36eeb4b_00036
e_00102,d_time_c_1d85b36eeb4b_00037
e_01029,d_time_c_1d85b36eeb4b_00038
e_00004,d_time_c_1d85b36eeb4b_00039
e_00004,d_time_c_1d85b36eeb4b_00040
e_00103,d_time_c_1d85b36eeb4b_00041
e_00103,d_time_c_1d85b36eeb4b_00042
e_00005,d_time_c_1d85b36eeb4b_00043
e_00103,d_time_c_1d85b36eeb4b_00044
e_00069,d_time_c_1d85b36eeb4b_00045
e_00005,d_time_c_1d85b36eeb4b_00046
e_00093,d_time_c_1d85b36eeb4b_00047
e_01030,d_time_c_1d85b36eeb4b_00048
e_00146,d_time_c_1d85b36eeb4b_00049
e_00146,d_time_c_1d85b36eeb4b_00050
e_00075,d_time_c_2245f4556690_00001
e_00096,d_time_c_2245f4556690_00002
e_00075,d_time_c_2245f4556690_00003
e_01031,d_time_c_2245f4556690_00004
e_00132,d_time_c_2245f4556690_00005
e_00096,d_time_c_2245f4556690_00006
e_00001,d_time_c_2245f4556690_00007
e_00096,d_time_c_2245f4556690_00008
e_00075,d_time_c_2245f4556690_00009
e_00051,d_time_c_2245f4556690_00010
e_01032,d_time_c_2245f4556690_00011
e_01033,d_time_c_2245f4556690_00012
e_00001,d_time_c_2245f4556690_00013
e_00003,d_time_c_2245f4556690_00014
e_00096,d_time_c_2245f4556690_00015
e_00051,d_time_c_2245f4556690_00016
e_00096,d_time_c_2245f4556690_00017
e_00078,d_time_c_2245f4556690_00018
e_00096,d_time_c_2245f4556690_00019
e_01034,d_time_c_2245f4556690_00020
e_00051,d_time_c_2245f4556690_00021
e_00096,d_time_c_2245f4556690_00022
e_00015,d_time_c_2245f4556690_00023
e_00096,d_time_c_2245f4556690_00024
e_00097,d_time_c_2245f4556690_00025
e_00086,d_time_c_2245f4556690_00026
e_00097,d_time_c_2245f4556690_00027
e_00004,d_time_c_2245f4556690_00028
e_00097,d_time_c_2245f4556690_00029
e_00143,d_time_c_2245f4556690_00030
e_01035,d_time_c_2245f4556690_00031
e_00004,d_time_c_2245f4556690_00032
e_00143,d_time_c_2245f4556690_00033
e_00099,d_time_c_2245f4556690_00034
e_00099,d_time_c_2245f4556690_00035
e_00089,d_time_c_2245f4556690_00036
e_00099,d_time_c_2245f4556690_00037
e_00099,d_time_c_2245f4556690_00038
e_00099,d_time_c_2245f4556690_00039
e_00004,d_time_c_2245f4556690_00040
e_01036,d_time_c_2245f4556690_00041
e_00144,d_time_c_2245f4556690_00042
e_00004,d_time_c_2245f4556690_00043
e_00004,d_time_c_2245f4556690_00044
e_00092,d_time_c_2245f4556690_00045
e_00062,d_time_c_2245f4556690_00046
e_01037,d_time_c_2245f4556690_00047
e_00004,d_time_c_2245f4556690_00048
e_01038,d_time_c_2245f4556690_00049
e_01039,d_time_c_2245f4556690_00050
e_00004,d_time_c_2245f4556690_00051
e_00004,d_time_c_2245f4556690_00052
e_00004,d_time_c_2245f4556690_00053
e_01438,d_time_c_2245f4556690_00054
e_00103,d_time_c_2245f4556690_00055
e_00093,d_time_c_2245f4556690_00056
e_00040,d_time_c_2245f4556690_00057
e_00005,d_time_c_2245f4556690_00058
e_00103,d_time_c_2245f4556690_00059
e_01040,d_time_c_2245f4556690_00060
e_00096,d_time_c_249cc4c97f3f_00001
e_00132,d_time_c_249cc4c97f3f_00002
e_00132,d_time_c_249cc4c97f3f_00003
e_00132,d_time_c_249cc4c97f3f_00004
e_01041,d_time_c_249cc4c97f3f_00005
e_00096,d_time_c_249cc4c97f3f_00006
e_00096,d_time_c_249cc4c97f3f_00007
e_01042,d_time_c_249cc4c97f3f_00008
e_01043,d_time_c_249cc4c97f3f_00009
e_00012,d_time_c_249cc4c97f3f_00010
e_00096,d_time_c_249cc4c97f3f_00011
e_00096,d_time_c_249cc4c97f3f_00012
e_00003,d_time_c_249cc4c97f3f_00013
e_00089,d_time_c_249cc4c97f3f_00014
e_00099,d_time_c_249cc4c97f3f_00015
e_00058,d_time_c_249cc4c97f3f_00016
e_00004,d_time_c_249cc4c97f3f_00017
e_01044,d_time_c_249cc4c97f3f_00018
e_01045,d_time_c_249cc4c97f3f_00019
e_00102,d_time_c_249cc4c97f3f_00020
e_00004,d_time_c_249cc4c97f3f_00021
e_01046,d_time_c_249cc4c97f3f_00022
e_00102,d_time_c_249cc4c97f3f_00023
e_01439,d_time_c_249cc4c97f3f_00024
e_00103,d_time_c_249cc4c97f3f_00025
e_00093,d_time_c_249cc4c97f3f_00026
e_01047,d_time_c_249cc4c97f3f_00027
e_01048,d_time_c_249cc4c97f3f_00028
e_00000,d_time_c_2a1b52442815_00001
e_00096,d_time_c_2a1b52442815_00002
e_00001,d_time_c_2a1b52442815_00003
e_01440,d_time_c_2a1b52442815_00004
e_00001,d_time_c_2a1b52442815_00005
e_00012,d_time_c_2a1b52442815_00006
e_01049,d_time_c_2a1b52442815_00007
e_00003,d_time_c_2a1b52442815_00008
e_00097,d_time_c_2a1b52442815_00009
e_00102,d_time_c_2a1b52442815_00010
e_01050,d_time_c_2a1b52442815_00011
e_00004,d_time_c_2a1b52442815_00012
e_00146,d_time_c_2a1b52442815_00013
e_00103,d_time_c_2a1b52442815_00014
e_00103,d_time_c_2a1b52442815_00015
e_00005,d_time_c_2a1b52442815_00016
e_00075,d_time_c_2cf6984910af_00001
e_00181,d_time_c_2cf6984910af_00002
e_01051,d_time_c_2cf6984910af_00003
e_00132,d_time_c_2cf6984910af_00004
e_00010,d_time_c_2cf6984910af_00005
e_00075,d_time_c_2cf6984910af_00006
e_00096,d_time_c_2cf6984910af_00007
e_01052,d_time_c_2cf6984910af_00008
e_01053,d_time_c_2cf6984910af_00009
e_01054,d_time_c_2cf6984910af_00010
e_00096,d_time_c_2cf6984910af_00011
e_00096,d_time_c_2cf6984910af_00012
e_00012,d_time_c_2cf6984910af_00013
e_00003,d_time_c_2cf6984910af_00014
e_01055,d_time_c_2cf6984910af_00015
e_00135,d_time_c_2cf6984910af_00016
e_00012,d_time_c_2cf6984910af_00017
e_00078,d_time_c_2cf6984910af_00018
e_01056,d_time_c_2cf6984910af_00019
e_00012,d_time_c_2cf6984910af_00020
e_00096,d_time_c_2cf6984910af_00021
e_01057,d_time_c_2cf6984910af_00022
e_00113,d_time_c_2cf6984910af_00023
e_01058,d_time_c_2cf6984910af_00024
e_00140,d_time_c_2cf6984910af_00025
e_01059,d_time_c_2cf6984910af_00026
e_00140,d_time_c_2cf6984910af_00027
e_00142,d_time_c_2cf6984910af_00028
e_01060,d_time_c_2cf6984910af_00029
e_00086,d_time_c_2cf6984910af_00030
e_00004,d_time_c_2cf6984910af_00031
e_00086,d_time_c_2cf6984910af_00032
e_00004,d_time_c_2cf6984910af_00033
e_00097,d_time_c_2cf6984910af_00034
e_01061,d_time_c_2cf6984910af_00035
e_01062,d_time_c_2cf6984910af_00036
e_00097,d_time_c_2cf6984910af_00037
e_01063,d_time_c_2cf6984910af_00038
e_00028,d_time_c_2cf6984910af_00039
e_00144,d_time_c_2cf6984910af_00040
e_00004,d_time_c_2cf6984910af_00041
e_00146,d_time_c_2cf6984910af_00042
e_00004,d_time_c_2cf6984910af_00043
e_00102,d_time_c_2cf6984910af_00044
e_00004,d_time_c_2cf6984910af_00045
e_00102,d_time_c_2cf6984910af_00046
e_00004,d_time_c_2cf6984910af_00047
e_00037,d_time_c_2cf6984910af_00048
e_00922,d_time_c_2cf6984910af_00049
e_00103,d_time_c_2cf6984910af_00050
e_00103,d_time_c_2cf6984910af_00051
e_01064,d_time_c_2cf6984910af_00052
e_00070,d_time_c_2cf6984910af_00053
e_00070,d_time_c_2cf6984910af_00054
e_00146,d_time_c_2cf6984910af_00055
e_00146,d_time_c_2cf6984910af_00056
e_01065,d_time_c_2cf6984910af_00057
e_01066,d_time_c_2e375a2c4dba_00001
e_00096,d_time_c_2e375a2c4dba_00002
e_00010,d_time_c_2e375a2c4dba_00003
e_00075,d_time_c_2e375a2c4dba_00004
e_00075,d_time_c_2e375a2c4dba_00005
e_00096,d_time_c_2e375a2c4dba_00006
e_00001,d_time_c_2e375a2c4dba_00007
e_00012,d_time_c_2e375a2c4dba_00008
e_00077,d_time_c_2e375a2c4dba_00009
e_01068,d_time_c_2e375a2c4dba_00010
e_00012,d_time_c_2e375a2c4dba_00011
e_00003,d_time_c_2e375a2c4dba_00012
e_01069,d_time_c_2e375a2c4dba_00013
e_01070,d_time_c_2e375a2c4dba_00014
e_00136,d_time_c_2e375a2c4dba_00015
e_01072,d_time_c_2e375a2c4dba_00016
e_01073,d_time_c_2e375a2c4dba_00017
e_00051,d_time_c_2e375a2c4dba_00018
e_00051,d_time_c_2e375a2c4dba_00019
e_01074,d_time_c_2e375a2c4dba_00020
e_01075,d_time_c_2e375a2c4dba_00021
e_00096,d_time_c_2e375a2c4dba_00022
e_00053,d_time_c_2e375a2c4dba_00023
e_01076,d_time_c_2e375a2c4dba_00024
e_01077,d_time_c_2e375a2c4dba_00025
e_00004,d_time_c_2e375a2c4dba_00026
e_01078,d_time_c_2e375a2c4dba_00027
e_00086,d_time_c_2e375a2c4dba_00028
e_01079,d_time_c_2e375a2c4dba_00029
e_01080,d_time_c_2e375a2c4dba_00030
e_00023,d_time_c_2e375a2c4dba_00031
e_00097,d_time_c_2e375a2c4dba_00032
e_00023,d_time_c_2e375a2c4dba_00033
e_01067,d_time_c_2e375a2c4dba_00034
e_01081,d_time_c_2e375a2c4dba_00035
e_00025,d_time_c_2e375a2c4dba_00036
e_00025,d_time_c_2e375a2c4dba_00037
e_00004,d_time_c_2e375a2c4dba_00038
e_01441,d_time_c_2e375a2c4dba_00039
e_00004,d_time_c_2e375a2c4dba_00040
e_00698,d_time_c_2e375a2c4dba_00041
e_00029,d_time_c_2e375a2c4dba_00042
e_00099,d_time_c_2e375a2c4dba_00043
e_00004,d_time_c_2e375a2c4dba_00044
e_00092,d_time_c_2e375a2c4dba_00045
e_00102,d_time_c_2e375a2c4dba_00046
e_00809,d_time_c_2e375a2c4dba_00047
e_01082,d_time_c_2e375a2c4dba_00048
e_01442,d_time_c_2e375a2c4dba_00049
e_00102,d_time_c_2e375a2c4dba_00050
e_00092,d_time_c_2e375a2c4dba_00051
e_00067,d_time_c_2e375a2c4dba_00052
e_01083,d_time_c_2e375a2c4dba_00053
e_00103,d_time_c_2e375a2c4dba_00054
e_00993,d_time_c_2e375a2c4dba_00055
e_00126,d_time_c_2e375a2c4dba_00056
e_00146,d_time_c_2e375a2c4dba_00057
e_00130,d_time_c_323a7d69bdc8_00001
e_00095,d_time_c_323a7d69bdc8_00002
e_00105,d_time_c_323a7d69bdc8_00003
e_00095,d_time_c_323a7d69bdc8_00004
e_00010,d_time_c_323a7d69bdc8_00005
e_00132,d_time_c_323a7d69bdc8_00006
e_00107,d_time_c_323a7d69bdc8_00007
e_00096,d_time_c_323a7d69bdc8_00008
e_00096,d_time_c_323a7d69bdc8_00009
e_00096,d_time_c_323a7d69bdc8_00010
e_00096,d_time_c_323a7d69bdc8_00011
e_00001,d_time_c_323a7d69bdc8_00012
e_00096,d_time_c_323a7d69bdc8_00013
e_00012,d_time_c_323a7d69bdc8_00014
e_00096,d_time_c_323a7d69bdc8_00015
e_00001,d_time_c_323a7d69bdc8_00016
e_00051,d_time_c_323a7d69bdc8_00017
e_00003,d_time_c_323a7d69bdc8_00018
e_00051,d_time_c_323a7d69bdc8_00019
e_00078,d_time_c_323a7d69bdc8_00020
e_00096,d_time_c_323a7d69bdc8_00021
e_00096,d_time_c_323a7d69bdc8_00022
e_00096,d_time_c_323a7d69bdc8_00023
e_00003,d_time_c_323a7d69bdc8_00024
e_00003,d_time_c_323a7d69bdc8_00025
e_00096,d_time_c_323a7d69bdc8_00026
e_00051,d_time_c_323a7d69bdc8_00027
e_01443,d_time_c_323a7d69bdc8_00028
e_00003,d_time_c_323a7d69bdc8_00029
e_00003,d_time_c_323a7d69bdc8_00030
e_00096,d_time_c_323a7d69bdc8_00031
e_00082,d_time_c_323a7d69bdc8_00032
e_01084,d_time_c_323a7d69bdc8_00033
e_01085,d_time_c_323a7d69bdc8_00034
e_01086,d_time_c_323a7d69bdc8_00035
e_01087,d_time_c_323a7d69bdc8_00036
e_00143,d_time_c_323a7d69bdc8_00037
e_00004,d_time_c_323a7d69bdc8_00038
e_01088,d_time_c_323a7d69bdc8_00039
e_00097,d_time_c_323a7d69bdc8_00040
e_00143,d_time_c_323a7d69bdc8_00041
e_00097,d_time_c_323a7d69bdc8_00042
e_00097,d_time_c_323a7d69bdc8_00043
e_01089,d_time_c_323a7d69bdc8_00044
e_00087,d_time_c_323a7d69bdc8_00045
e_00097,d_time_c_323a7d69bdc8_00046
e_00004,d_time_c_323a7d69bdc8_00047
e_00099,d_time_c_323a7d69bdc8_00048
e_00099,d_time_c_323a7d69bdc8_00049
e_00090,d_time_c_323a7d69bdc8_00050
e_01090,d_time_c_323a7d69bdc8_00051
e_00145,d_time_c_323a7d69bdc8_00052
e_00004,d_time_c_323a7d69bdc8_00053
e_00102,d_time_c_323a7d69bdc8_00054
e_00146,d_time_c_323a7d69bdc8_00055
e_00004,d_time_c_323a7d69bdc8_00056
e_00102,d_time_c_323a7d69bdc8_00057
e_00102,d_time_c_323a7d69bdc8_00058
e_00064,d_time_c_323a7d69bdc8_00059
e_00102,d_time_c_323a7d69bdc8_00060
e_00103,d_time_c_323a7d69bdc8_00061
e_01091,d_time_c_323a7d69bdc8_00062
e_00146,d_time_c_323a7d69bdc8_00063
e_00005,d_time_c_323a7d69bdc8_00064
e_00103,d_time_c_323a7d69bdc8_00065
e_00928,d_time_c_323a7d69bdc8_00066
e_00146,d_time_c_323a7d69bdc8_00067
e_00103,d_time_c_323a7d69bdc8_00068
e_00005,d_time_c_323a7d69bdc8_00069
e_00005,d_time_c_323a7d69bdc8_00070
e_00045,d_time_c_323a7d69bdc8_00071
e_00103,d_time_c_323a7d69bdc8_00072
e_00005,d_time_c_323a7d69bdc8_00073
e_00000,d_time_c_3612cca6cbb5_00001
e_00096,d_time_c_3612cca6cbb5_00002
e_00001,d_time_c_3612cca6cbb5_00003
e_00001,d_time_c_3612cca6cbb5_00004
e_00001,d_time_c_3612cca6cbb5_00005
e_00001,d_time_c_3612cca6cbb5_00006
e_00096,d_time_c_3612cca6cbb5_00007
e_00003,d_time_c_3612cca6cbb5_00008
e_00096,d_time_c_3612cca6cbb5_00009
e_00096,d_time_c_3612cca6cbb5_00010
e_00096,d_time_c_3612cca6cbb5_00011
e_00096,d_time_c_3612cca6cbb5_00012
e_00003,d_time_c_3612cca6cbb5_00013
e_00081,d_time_c_3612cca6cbb5_00014
e_00096,d_time_c_3612cca6cbb5_00015
e_00096,d_time_c_3612cca6cbb5_00016
e_00003,d_time_c_3612cca6cbb5_00017
e_00096,d_time_c_3612cca6cbb5_00018
e_00003,d_time_c_3612cca6cbb5_00019
e_01093,d_time_c_3612cca6cbb5_00020
e_01094,d_time_c_3612cca6cbb5_00021
e_01095,d_time_c_3612cca6cbb5_00022
e_00096,d_time_c_3612cca6cbb5_00023
e_00004,d_time_c_3612cca6cbb5_00024
e_00097,d_time_c_3612cca6cbb5_00025
e_00004,d_time_c_3612cca6cbb5_00026
e_00004,d_time_c_3612cca6cbb5_00027
e_00097,d_time_c_3612cca6cbb5_00028
e_00004,d_time_c_3612cca6cbb5_00029
e_00097,d_time_c_3612cca6cbb5_00030
e_00004,d_time_c_3612cca6cbb5_00031
e_00097,d_time_c_3612cca6cbb5_00032
e_00115,d_time_c_3612cca6cbb5_00033
e_00099,d_time_c_3612cca6cbb5_00034
e_00004,d_time_c_3612cca6cbb5_00035
e_01096,d_time_c_3612cca6cbb5_00036
e_01097,d_time_c_3612cca6cbb5_00037
e_00102,d_time_c_3612cca6cbb5_00038
e_00004,d_time_c_3612cca6cbb5_00039
e_00103,d_time_c_3612cca6cbb5_00040
e_00146,d_time_c_3612cca6cbb5_00041
e_00005,d_time_c_3612cca6cbb5_00042
e_00005,d_time_c_3612cca6cbb5_00043
e_01098,d_time_c_3612cca6cbb5_00044
e_00075,d_time_c_4162d2f5fc4a_00001
e_01444,d_time_c_4162d2f5fc4a_00002
e_01099,d_time_c_4162d2f5fc4a_00003
e_00012,d_time_c_4162d2f5fc4a_00004
e_00004,d_time_c_4162d2f5fc4a_00005
e_00004,d_time_c_4162d2f5fc4a_00006
e_00097,d_time_c_4162d2f5fc4a_00007
e_00097,d_time_c_4162d2f5fc4a_00008
e_00004,d_time_c_4162d2f5fc4a_00009
e_00092,d_time_c_4162d2f5fc4a_00010
e_00075,d_time_c_431c93a79c4e_00001
e_00075,d_time_c_431c93a79c4e_00002
e_00096,d_time_c_431c93a79c4e_00003
e_00075,d_time_c_431c93a79c4e_00004
e_00075,d_time_c_431c93a79c4e_00005
e_00075,d_time_c_431c93a79c4e_00006
e_00075,d_time_c_431c93a79c4e_00007
e_00076,d_time_c_431c93a79c4e_00008
e_00078,d_time_c_431c93a79c4e_00009
e_00078,d_time_c_431c93a79c4e_00010
e_00078,d_time_c_431c93a79c4e_00011
e_00078,d_time_c_431c93a79c4e_00012
e_00112,d_time_c_431c93a79c4e_00013
e_00079,d_time_c_431c93a79c4e_00014
